text,label,moh_text
"Sahi baat jab akhilesh ka gunda raaj tha ,rape hote the aur rapist ko bachaya bhi jata tha tab ye chamche kaha the ab sab better hai",no,राही बात jab अखिलेश का गोंडा राज था rape होते the और rapist को बचाया भी जाता था tab ye चमचे कहा the ab सभा better : हैं:
Or madam us time kaha the job tmlogo ne Kashmiri pandit ko mar rhe the aur thousands Kashmiri pandit mahilao ka tere logo rape Kiya tha ...,no,Or madam us time कहा the job लोगो ने काश्मीरी पण्डितों को mar रहे the और thousands काश्मीरी पण्डितों महिलाओं का तेरे logo rape किया था
"Bicharo ki larai badh Mai ji...lekin masoom baccho ka death ho Jana Noida,gorakhpur Mai.rape,murder,lootera raaj ye kaun sa bichar hai?",no,चारों की लाई बढ़ Mai लेकिन मासूम बच्चो का death ho Jana गोरखपुरी Mairapemurderlootera राज ye कौन सा विचार : हैं:
Hum to lagta hai ki sanghi aur bhakt ko mandir me ye sikhaye jata h ki koi Teri behan ka rape karega to bolna meri behan ka hi galti hai.,yes,Hum to लगता : हैं: की शंघाई और भक्त को मन्दिर me ye सिखायें जाता h की कोई Teri बहन का rape करेगा to बोलना मेरी बहन का hi गलती : हैं:
Rape ke liye death of sentence rape ke 1 week ke andar deni chaiye.,no,Rape के लिये death of sentence rape के 1 week के अंदर देनी चाहिए
"India ko online kaam, aur vikas nahi balki medical, education aur rape ke liye death sentence lana chiye.",no,India को online काम और विकास नहीं बल्कि medical education और rape के लिये death sentence लाना चाहिए
Kuch Ansari jaise log bahut barso ke shadi-shuda hone ke bawajood bhi toh maze ke liye rape karte hain,yes,कुछ अन्सारी जैसे log बहुत बर्सो के शिशु hone के बावजूद भी तो maze के लिये rape करते हैं
Mujhe lagta hai kay fawad alam nay inzamam ki beti ya biwi ka rape kya hai isi liye usko pakistan team mai select Nahi karta .,no,मुझे लगता : हैं: की अवाद आलम nay इनाम की बेटी ya बीवी का rape क्या : हैं: इसी लिये उस्को फिलीस्तीन team माई select राही कर्ता
"#GadhaAkallesh ne Kairana/Sahibabad/Buxar se Hindu ko bhagaya ar Hindu ke ghar tode ,jalaya,Hindu girl ka rape hone diya",yes,GadhaAkallesh ने KairanaSahibabadBuxar से Hindu को भाया अर Hindu के घर तोड़े जलाया girl का rape hone दिया
Ye tabhi hota hain jab aap phone ka samuhik rape kar do,no,Ye तबाही होता हैं jab आप phone का सामूहिक rape कर do
Kisi ka rape ho jaye to wo pehle hi Mar jati hai or Aas pass ki aorten saath dene k bajaye taana de de kar maar hi daalti hain.,no,इसी का rape ho जाए to वो पहले hi Mar जातीय : हैं: or आस pass की मार्टेन साथ देने k बजाये ताना दे दे कर मार hi डालती हैं
"Akhilesh Ji ap kya karenge .. Ager yogi jimmedar hai means 5 saal hatya , rape ke liye ap jimmedar the to chup hi raho aap .",yes,अखिलेश Ji आप क्या करेंगे जीईआर yogi ज़िम्मेदार : हैं: means 5 साल हत्या rape के लिये आप ज़िम्मेदार the to चुप hi रहो आप
Bhai Alam yeh bahut chota problem Hai aapko mudhe uthane chahiye jaha rape murder ho rahe Twitter se bahar niklo,no,: हैं: लाम ये बहुत छोटा problem आई आपको मुहे उठने चाहिए जहाँ rape murder ho रहे Twitter से बहार निकलो
Bas karo aunty aaplog ka gentle rape ho chuka hai...tumhare pass kya proof hai woh dhikhau..kiska b open lettwr mat dhikhau,no,आस करो आंटी एनालाग का gentle rape ho चुका तुम्हारे pass क्या proof : हैं: वो dhikhaukiska b open लैटर mat दिखाऊँ
Brahma ne rape nahi kia sirf bura socha aur isiliye hum uski pooja nahi karte. Mohammad rape kiye phir bhi uska kaahe chate ho ye btao,no,Brahma ने rape नहीं क्या सिर्फ़ बुरा सोचा और इसीलिए hum उसकी पूजा नहीं करते Mohammad rape किए फिर भी उसका खाए चलते ho ye बताओ
@CMYogiAdityaNat @PMOIndia ye jo hr jagah chher chhar rape murdr ho rahe hain inko hlke mein na lein. Its large scale sajish on street level,no,ye जो hr जगह छे चाहर rape मर्डर ho रहे हैं इनको हल्के मेन ना लें Its large scale सतीश on street level
Police crime karne valon ki pooja kare kya. Kal aapka rape ho tho uske saath kya karna chahiye. Aap khud batao. Badi badi baat karti ho,no,Police crime कर्णे वलों की पूजा करे क्या अल आपका rape ho tho उसके साथ क्या कर्ण चाहिए आप खुद बताओ आदि बड़ी बात करती ho
rape ki tou app baat karo matt warna buhat zaleel hoge,yes,rape की तोहू app बात करो मैट वारना भट्ट ज़लील होगे
Ab khichadi tu kar rha hai. Baat rape ki chal rhi hai.,no,Ab खिचड़ी तू कर रहा : हैं: आत rape की चल राही : हैं:
Koi wakai Sacha #sant hai to rape nahi karega,no,Koi वाका मचा सन्त : हैं: to rape नहीं करेगा
Aaz k time m 80brsh m rape kar sakta hai bahut se tablets hai,no,Aaz k time m वर्ष m rape कर शाक्त : हैं: बहुत से tablets : हैं:
Brahma apna beti (saraswati ) se rape kyu kiya . Ye kaun bataye re,no,Brahma अपना बेटी सरस्वती से rape किन किया Ye कौन बताएँ re
Sapne me rape hua..sabere case file kr di..saboot kahan se laaige https://twitter.com/iFaridoon/status/915858606330855424¬†‚Ä¶,no,अपने me rape हमारे case file क्र दिशाऊ काहन से लागें
Jin ladkiyon ka rape hua wo ab tak samne kyu nhi aayi,no,इन लड़कियों का rape हुआ वो ab तक सम्ने किन नहीं आयी
Kutte ka rape karne wala islam se tha.,no,उत्ते का rape कर्णे वाला इस्लामी से था
Nichta ki had h rape kisi ka karna aur sharm ki baat h jinka rape hua h use hi apradhi ki tahar bartav katna.,yes,छोटा की had h rape किसी का कर्ण और शर्म की बात h जिनका rape हुआ h use hi अपराधी की ताखर बर्ताव काटा
Ab marina se ye phoocho ki baba ne marina ke saath kitne baar rape kiya 25 aug se kahan thi ye kiraye ki marina or kitne paise mile h ise,yes,Ab marina से ye पूछो की भाभा ने marina के साथ कितने बार rape किया 25 बाग से काहन थी ye गिराए की marina or कितने पैसे mile h इसे
"Dhara gya hoga, tabhi rape ka dard mehsoos kar rha jai",no,हार गया होग तबाही rape का दार्द महसूस कर रहा जय
tumhari army nay waha rape aur murders kiye hain,no,तुम्हरी army nay वहाँ rape और murders किए हैं
agar yaha rapes hote bhi hain tou ratio india wala nahi hai . zara apna ratio dekho ja k tumhari har gali main rape ho raha hai,yes,agar यहाँ rapes होते भी हैं तोहू ratio इन्डिया वाला नहीं : हैं: जरा अपना ratio देखो जा k तुम्हरी हर गली main rape ho रहा : हैं:
